NSC,SMILES,Cluster_ID,Scaffold_Cluster_ID,Random_Cluster_ID,Butina_Cluster_ID
684571,C1(=Cc2ccc(cc2)c2ccccc2)C(=O)NC(=S)NC1=O,1,3,1,6
684572,c1(ccc(cc1)C=C1C(=O)N(C(=S)N(C1=O)CC)CC)c1ccccc1,1,3,7,6
684573,c1(c(cc(cc1OC)C=C1C(=O)NC(=S)NC1=O)OC)OC,1,4,1,1
684575,c1(ccc(cc1)C(C)NC(=O)c1c(n(c(=S)n(c1=O)CC)CC)O)[N+](=O)[O-],7,5,3,7
684576,c1c(cc(c(c1O)C(=O)CC(=O)CCCCCCCCC)O)O,7,3,7,5
684577,c1ccc(c(c1O)C(=O)CC(CCCCCCCCC)O)O,7,3,7,5
684578,c1c(cc2c(c1O)c(=O)cc(o2)CCCCCCCCC)O,1,1,7,6
684581,FC(CCCCCCCCC#CCC)C(=O)O,7,5,1,7
684582,C(=C\CCCCCCC(F)C(=O)O)\CCCCCCCC,7,5,2,3
684667,c1cc(c2c(c1)c(c1c(n2)c(ccc1)C(=O)NCC[N+]([O-])(C)C)N)C.Cl,2,5,6,4
684681,n1(ccnc1[N+](=O)[O-])CC(=O)NCC(F)(F)C(F)(F)F,4,1,5,2
684694,O1C(C(CC1n1cc(c(=O)[nH]c1=O)C)N=[N+]=[N-])COP(=O)(N[C@@H](Cc1ccccc1)C(=O)OC)O.N,4,2,1,2
684700,o1n[n+](c(c1[O-])C(=O)/C=C/c1ccc(cc1)C(F)(F)F)c1ccccc1,7,6,7,7
684701,o1n[n+](c(c1[O-])C(=O)/C=C/c1ccc(c(c1)OC)O)c1ccccc1,7,6,6,2
684704,c1(c(c(c(cc1OC)NC=C1C(=O)OC(OC1=O)(C)C)OC)C)OC,1,7,3,7
684706,c12c(nc3c(n1)c(c(c1c3c(ccn1)OCC)OC)C)cccc2,2,1,1,7
684709,[C@H]1(N(C(=O)OC1)C(=O)/C=C/C)c1ccccc1,3,2,2,7
684714,c1(cc2c(cc1)s/c(=C\C#C/C(=C\c1sc3c([n+]1CC)cc(cc3)Cl)/C)/n2CC)Cl.[I-],1,3,2,7
684731,C(=O)(C(C(=O)C(C)(C)C)Cc1ccccc1)C(C)(C)C,3,3,3,2
684732,C(=O)(C(C(=O)C(C)(C)C)C(=O)C(C)(C)C)C(C)(C)C,3,5,1,7
684733,C(=O)(C(C(=O)C(C)(C)C)C(=O)c1ccccc1)C(C)(C)C,7,3,5,7
684746,n1(ccnc1C(=O)Nc1cn(C)c(c1)C(=O)Nc1cn(C)c(c1)C(=O)NCCC(=O)Nc1cc(n(c1)C)C(=O)Nc1cc(n(c1)C)C(=O)Nc1cc(n(c1)C)C(=O)NCC(=O)NCCCN(C)C)C.C(=O)(O)C(F)(F)F,2,4,5,1
684747,n1(cc(nc1C(=O)Nc1cn(c(c1)C(=O)Nc1cn(c(c1)C(=O)Nc1cn(c(c1)C(=O)NCCC(=O)NCCCN(C)C)C)C)C)NC(=O)CCCNC(=O)c1n(cc(c1)NC(=O)c1n(cc(c1)NC(=O)c1n(cc(c1)NC(=O)c1n(ccn1)C)C)C)C)C.C(F)(F)(F)C(=O)O,2,5,4,1
684748,n1(cc(cc1C(=O)Nc1cn(c(c1)C(=O)Nc1cn(c(c1)C(=O)NCCC(=O)NCCCN(C)C)C)C)NC(=O)CCCNC(=O)c1n(cc(c1)NC(=O)c1n(cc(c1)NC(=O)c1n(ccn1)C)C)C)C.C(F)(F)(F)C(=O)O,2,6,7,1
684749,n1(ccnc1C(=O)Nc1cn(c(c1)C(=O)Nc1cn(c(c1)C(=O)Nc1cn(c(c1)C(=O)NCCC(=O)NCCCN(C)C)C)C)C)C.C(F)(F)(F)C(=O)O,2,7,1,1
684750,n1(cc(cc1C(=O)Nc1cn(c(c1)C(=O)Nc1cn(c(c1)C(=O)Nc1cn(c(c1)C(=O)NCCC(=O)NCCCN(C)C)C)C)C)NC(=O)c1n(cc(c1)NC(=O)C)C)C.C(F)(F)(F)C(=O)O,2,1,2,1
684752,[C@@H]1(CC(C(=O)N1C)O)c1ccccc1,3,2,4,5
684753,[C@@H]1(CC(C(=O)N1C)O)c1ccc(cc1)F,3,2,5,5
684782,o1c(nc(c1N)C#N)COCCOC,2,5,4,3
684783,c1ccc(c(c1)c1oc(c(n1)C#N)N)C(=O)O,2,4,6,6
684784,c1ccc2c(c1)C(=O)N(C2=O)C(CCc1oc(c(n1)C#N)N)C(=O)O,2,3,6,3
684785,c1ccc2c(c1)C(=O)N(C2=O)C(CCc1oc(c(n1)C#N)N)c1oc(c(n1)C#N)N,2,4,6,3
684786,c1(cnccc1)/C=C/c1oc(c(n1)C#N)N,2,5,1,6
684788,c1(c(oc(n1)C1CCC1)N)C#N,2,6,7,3
684790,c1c(nc(cc1)c1oc(c(n1)C#N)N)c1nc(c(o1)N)C#N,2,7,4,3
684792,c1(c(oc(n1)C(O)C)N)C#N,2,5,1,3
684793,c1(c([nH]c(n1)C#N)NC(=O)c1c(cccc1)C(=O)O)C#N,2,1,3,6
684794,P(=O)(OCC(C)C)(OCC(C)C)C(NS(=O)(=O)c1ccccc1)(C(F)(F)F)C(F)(F)F,5,3,5,7
684797,P(=O)(OCCCCCC)(OCCCCCC)OC(C(F)(F)F)C(=O)OC,7,5,7,6
684798,c1cc(ccc1NC(C(F)(F)F)(C(=O)OCC)NC(=O)CCC)S(=O)(=O)Nc1cc(on1)C,5,2,1,2
684800,c1(cc(ccc1F)NC1=NCC(S1)(C)C)Cl,5,1,7,4
684801,c1cc(ccc1F)NC1=NCC(S1)(C)C,5,1,6,7
684802,c1(cc(ccc1)NC1=NCC(S1)(C)C)C(F)(F)F,5,1,7,5
684803,c1(cc(ccc1F)NC1=NCC(S1)(C)C)F,5,1,7,4
684804,c1(cc(ccc1)NC1=NCC(S1)C)F,5,1,2,4
684805,c1(cc(ccc1)NC1=NCC(S1)CI)F,5,1,5,4
684806,c1(cc(ccc1)NC1=NCC(S1)CI)C(F)(F)F,5,1,4,5
684807,c1cc(c(cc1F)F)N(C1=NCC(S1)CI)C(=O)Nc1ccccc1,5,4,4,5
684808,c1c(c(ccc1F)NC1=NCC(S1)CI)F,5,1,4,7
684809,c1cc(ccc1S(=O)(=O)N)NC1=NCC(S1)CI,5,1,2,7
684811,c1c(ccnc1NC(C(F)(F)F)(C(F)(F)F)NC(=O)c1ccccc1)C,5,2,3,7
684812,c1c(ccnc1NC(C(F)(F)F)(C(=O)OCC)NC(=O)CCC)C,5,1,5,2
684813,C(C(F)(F)F)(C(=O)OCC)(NC(=O)c1ccccc1)NCc1ccccc1,5,3,2,2
684814,N1(CCOCC1)C(C(F)(F)F)(C(=O)OCC)NC(=O)c1ccccc1,5,4,5,4
684815,c1(cc(on1)C)NC(C(F)(F)F)(C(=O)OCC)NC(=O)c1ccccc1,5,5,4,2
684816,c1cc2c(cc1CNC(C(F)(F)F)(C(=O)OCC)NC(=O)c1ccccc1)OCO2,5,6,2,7
684817,c1c(cccc1CNC(C(F)(F)F)(C(=O)OCC)NC(=O)c1ccccc1)C(F)(F)F,5,3,4,1
684818,C1COCCN1C(NC(=O)CCC)(C(=O)OCC)C(F)(F)F,5,5,3,7
684819,c1c(c(ccc1NC(C(=O)OCC)(C(F)(F)F)NC(=O)CC)F)Cl,5,3,7,2
684820,C(C(=O)OCC)(C(F)(F)F)(NCc1cc(ccc1)C(F)(F)F)NC(=O)CC,5,3,4,2
684821,c1cc(ccc1NC(C(=O)OCC)(C(F)(F)F)NC(=O)c1cccc(c1)Cl)S(=O)(=O)Nc1cc(on1)C,5,6,4,2
684822,c1cc(ccc1NC(C(=O)OCC)(C(F)(F)F)NC(=O)c1cccc(c1)Cl)S(=O)(=O)Nc1cc(nc(n1)C)C,5,3,2,2
684823,c1ccc(cc1NC(C(=O)OCC)(C(F)(F)F)NC(=O)c1cccc(c1)Cl)C,5,7,1,2
684824,ClC(C(=O)OCC)(C(F)(F)F)NC(=O)c1c(c(c(c(c1F)F)F)F)F,5,3,7,7
684825,C(C(=O)OCC)(C(F)(F)F)(NC(=O)c1ccccc1F)O,5,3,7,2
684826,C(C(=O)OCC)(C(F)(F)F)(O)NC(=O)C,5,5,5,4
684827,C(C(=O)OCC)(C(F)(F)F)(NC(=O)c1ccc(cc1)F)O,5,3,2,2
684828,C(C(=O)OCC)(C(F)(F)F)(NC(=O)C=C)O,5,5,7,7
684830,C(C(=O)OCC)(C(F)(F)F)(NC(=O)OCC)Nc1nc(cs1)CC(=O)OCC,5,4,1,2
684831,ClC(C(=O)OCC)(C(F)(F)F)NC(=O)c1ccc(cc1)F,5,3,7,2
684832,ClC(NC(=O)c1ccc(cc1)F)(C(F)(F)F)C(F)(F)F,5,3,2,7
684833,C(C(F)(F)F)(NC(=O)c1ccccc1)(O)C(F)(F)F,5,3,1,2
684834,C(C(F)(F)F)(NC(=O)c1ccccc1C)(O)C(F)(F)F,5,3,4,7
684835,ClC(C(F)(F)F)(NC(=O)OCc1ccccc1)C(=O)OCC,5,3,5,2
684836,C(C(F)(F)F)(NC(=O)CCC)(C(F)(F)F)Nc1ccc(cc1)F,5,3,3,2
684838,C(C(F)(F)F)(NC(=O)C(C(F)(F)F)C(F)(F)F)(Nc1ccc(cc1)F)C(F)(F)F,5,3,1,2
684839,C(NC(=O)C(C(F)(F)F)C(F)(F)F)(C(F)(F)F)(Nc1ccc(c(c1)Cl)F)C(F)(F)F,5,3,5,4
684840,C(C(F)(F)F)(NC(=O)CC(C)C)(C(=O)OCC)NC(C)C,5,5,6,2
684841,C(C(F)(F)F)(NC(=O)CC(C)C)(Nc1ccc(cc1)C(F)(F)F)C(=O)OCC,5,3,5,2
684842,C(C(F)(F)F)(NC(=O)CCC)(C(=O)OCC)NC1CCCCC1,5,4,7,7
684843,C(Nc1ccc(cc1)S(=O)(=O)N)(C(F)(F)F)(C(=O)OCC)NC(=O)C,5,3,4,2
684844,C(NC1=NCCS1)(C(F)(F)F)(C(=O)OCC)NC(=O)OCC,5,2,2,2
684845,C(Nc1ccc(cc1)F)(C(F)(F)F)(C(=O)OCC)NC(=O)OCC,5,3,7,2
684846,C(Nc1ccc(c(c1)F)F)(C(F)(F)F)(C(=O)OCC)NC(=O)OCC,5,3,2,2
684847,C(=O)(C(C(F)(F)F)C(F)(F)F)NC(Nc1ccc(cc1)OCC(=O)CC)(C(F)(F)F)C(F)(F)F,5,3,5,4
684849,C(=O)(NNC(C(F)(F)F)(C(=O)OCC)O)NCC=C,5,5,5,7
684850,c1(ccc(cc1)NC=C(C(=O)OCC)C(=O)OCC)NC1=NCC(S1)C,5,1,6,4
684851,c1(cc(ccc1F)NC=C(C(=O)OCC)C(=O)OCC)F,5,3,7,7
684852,N(c1ccc(cc1)NC=C(C(=O)OCC)C(=O)OCC)(C1=NCC(S1)C)c1ccc(c(c1)Cl)F,5,1,5,4
684855,c1(ccc(cc1C(F)(F)F)Cl)NC(C(F)(F)F)(C(=O)OCC)NC(=O)c1ccccc1,5,7,4,2
684857,C1C(=O)N(C(C1)C(=O)O)CN(C(=O)C)c1ccccc1OC,3,2,6,3
684858,C1C(=O)N(C(C1)C(=O)O)CN(C(=O)C)c1cccc(c1)OC,3,2,6,3
684859,C1C(=O)N(C(C1)C(=O)O)CN(C(=O)C)c1ccc(cc1)OC,3,2,5,3
684860,C1C(=O)N(C(C1)C(=O)O)CN(C(=O)C)c1ccc(cc1)C,3,2,7,3
684861,C1C(=O)N(C(C1)C(=O)O)CN(C(=O)C)c1cccc(c1)O,3,2,4,3
684862,C1C(=O)N(C(C1)C(=O)O)CN(C(=O)C)c1ccccc1Cl,3,2,4,3
684863,C1C(=O)N(C(C1)C(=O)O)CN(C(=O)C)c1cc(ccc1OC)OC,3,2,3,3
684864,C1C(=O)N(C(C1)C(=O)OC)CN(c1ccccc1)C(=O)C,3,2,2,3
684865,C1C(=O)N(C(C1)C(=O)OC)CN(C(=O)C)c1cc(ccc1OC)OC,3,2,7,3
684866,C1C(=O)N(C(C1)C(=O)OC)CN(C(=O)C)c1cccc(c1)O,3,2,1,3
684867,C1C(=O)N(C(C1)C(=O)OC)CN(C(=O)C)c1ccccc1Cl,3,2,6,3
684868,C1C(=O)N(C(C1)C(=O)OCCOCC)CN(C(=O)C)c1cc(ccc1OC)OC,3,2,4,3
684869,C1C(=O)N(C(C1)C(=O)NC)CN(C(=O)C)c1ccccc1,3,2,6,3
684870,C1C(=O)N(C(C1)OC)CN(C(=O)C)c1ccc(cc1)OC,3,2,7,3
684871,C1C(=O)N(C(C1)OC)CN(C(=O)C)c1cccc(c1)OC,3,2,7,3
684872,C1C(=O)N(C(C1)OC)CN(C(=O)C)c1ccc(cc1)C,3,2,5,3
684873,C1=CCN(C1=O)CN(C(=O)C)c1cc(ccc1)OC,3,3,4,7
684875,C1C(=O)N2C(C1)c1c(N(C2)C(=O)C)c(ccc1OC)OC,1,4,3,7
684876,C1C(=O)N2C(C1)c1c(N(C2)C(=O)C)cc(cc1)OC,1,4,7,7
684877,C1C(=O)N2C(C1)c1c(N(C2)C(=O)C)ccc(c1)C,3,4,7,7
684901,c1cc(c2c(c1C(=O)NC1C(=O)NC(C(C)C)C(=O)N3C(CCC3)C(=O)N(C)CC(=O)N(C(C(=O)OC1C)Cc1ccc(cc1)O)C)nc1c(o2)c(c(=O)c(c1C(=O)NC1C(=O)NC(C(C)C)C(=O)N2C(CCC2)C(=O)N(C)CC(=O)N(C(C(=O)OC1C)Cc1ccc(cc1)O)C)N)C)C,3,5,3,3
684903,c1cc(c2c(c1C(=O)NC1C(=O)NC(C(C)C)C(=O)N3C(CC(=O)C3)C(=O)N(C)CC(=O)N(C(C(=O)OC1C)C(C)C)C)nc1c(o2)c(c(=O)c(c1C(=O)NC1C(=O)NC(C(C)C)C(=O)N2C(CC(=O)C2)C(=O)N(C)CC(=O)N(C(C(=O)OC1C)C(C)C)C)N)C)C,3,5,6,3
684904,c1cc(c2c(c1C(=O)NC1C(=O)NC(C(C)C)C(=O)N3C(CC(C3)O)C(=O)N(C)CC(=O)N(C(C(=O)OC1C)C(C)C)C)nc1c(o2)c(c(=O)c(c1C(=O)NC1C(=O)NC(C(C)C)C(=O)N2C(CC(C2)O)C(=O)N(C)CC(=O)N(C(C(=O)OC1C)C(C)C)C)N)C)C,3,6,7,3
684905,O=C1C2N(CCC2)C(=O)C(C(C)C)NC(=O)C(C(OC(=O)C(C(C)O)N(C(=O)CN1C)C)C)NC(=O)c1ccc(c2oc3c(nc12)c(c(c(=O)c3C)N)C(=O)NC1C(=O)NC(C(C)C)C(=O)N2C(CCC2)C(=O)N(C)CC(=O)N(C(C(=O)OC1C)C(O)C)C)C,3,6,1,3
684906,O=C1C2N(CCC2)C(=O)C(C(C)C)NC(=O)C(C(OC(=O)C(C(C)C)N(C(=O)CN1C)C)C)NC(=O)c1ccc(c2oc3c(nc12)c(c(c(=O)c3C)N)C(=O)NC1C(=O)NC(C(C)C)C(=O)N2C(CCC2)C(=O)N(C)CC(=O)N(C(C(=O)OC1C)C(C)C)C)C,3,6,2,3
684907,O=C1C2N(CCC2)C(=O)C(C(C)C)NC(=O)C(C(OC(=O)C(Cc2ccccc2)N(C(=O)CN1C)C)C)NC(=O)c1ccc(c2oc3c(nc12)c(c(c(=O)c3C)N)C(=O)NC1C(=O)NC(C(C)C)C(=O)N2C(CCC2)C(=O)N(C)CC(=O)N(C(C(=O)OC1C)Cc1ccccc1)C)C,3,5,7,3
684908,O=C1C2N(CCC2)C(=O)C(C(C)C)NC(=O)C(C(OC(=O)C(Cc2ccc(cc2)OC)N(C(=O)CN1C)C)C)NC(=O)c1ccc(c2oc3c(nc12)c(c(c(=O)c3C)N)C(=O)NC1C(=O)NC(C(C)C)C(=O)N2C(CCC2)C(=O)N(C)CC(=O)N(C(C(=O)OC1C)Cc1ccc(cc1)OC)C)C,3,5,7,3
684909,n1c(nc(c(c1Cl)/N=N/c1ccc(cc1)Cl)NC[C@]1(CC(C1)OCc1ccccc1)CO)N,4,3,3,3
684913,c1c(cc(cc1)/C=C\c1ccc(cc1)O)OC,7,3,3,6
684966,c1ccc2c(c1)c(=O)[nH]c(n2)/C(=C/c1cccc(c1)Br)/C#N,2,6,2,7
684968,c1ccc2c(c1)oc(=O)c(c2)c1nc(/C(=C/c2ccc(cc2)Cl)/C#N)sc1,1,7,2,2
684969,c1ccc2c(c1)c(=O)[nH]c(n2)/C(=C/c1ccc(cc1)OC)/C#N,2,6,4,2
684970,c1ccc2c(c1)c(=O)[nH]c(n2)/C(=C/c1ccc(cc1)Cl)/C#N,2,6,1,2
684971,c1(ccc2c(c1)cc(c(=N)o2)C(=S)N)OC,5,6,2,2
684973,c1ccc2c(c1)cc(c(=N)o2)c1nc2c(cccc2)[nH]1,2,1,5,6
684974,c1ccc2c(c1)cc(c(=N)o2)c1nc2c(c(=O)[nH]1)cccc2,2,2,5,2
684975,c1c(cc2c(c1)cc(c(=N)o2)c1nc2c(c(=O)[nH]1)cccc2)N(CC)CC,2,2,6,2
684976,c12ccc3c(c1cccc2)cc(c(=N)o3)c1nc2c(c(=O)[nH]1)cccc2,2,3,6,2
684977,c1ccc2c(c1)cc(c(=O)o2)c1nc2c(c(=O)[nH]1)cccc2,1,4,7,2
684978,c1ccc2c(c1)cc(c(=O)o2)c1nc(sc1)CC#N,1,5,3,2
684979,c1c(cc2c(c1)cc(c(=O)o2)c1nc(sc1)CC#N)O,1,5,4,2
684980,c12ccc3c(c1cccc2)cc(c(=O)o3)c1nc(sc1)CC#N,1,6,3,2
684981,c1(c(cc2c(c1)cc(c(=O)o2)c1nc(sc1)CC#N)O)CCCCCC,1,5,6,5
684982,c1ccc2c(c1)cc(c(=O)o2)c1nc(sc1)/C(=C/c1ccc(cc1)Br)/C#N,1,7,3,2
684983,c1ccc2c(c1)cc(c(=O)o2)c1nc(sc1)/C(=C/c1ccc(cc1)OC)/C#N,1,7,7,2
684984,c1ccc2c(c1)cc(c(=O)o2)c1nc(sc1)/C(=C/c1ccc(cc1)N(C)C)/C#N,1,7,6,2
684985,c1ccc2c(c1)cc(c(=O)o2)c1nc(sc1)/C(=C/c1ccc(cc1)F)/C#N,1,7,2,2
684986,c1ccc2c(c1)cc(c(=O)o2)c1nc(sc1)C,1,5,4,2
684987,c12ccc3c(c1cccc2)cc(c(=O)o3)c1nc(sc1)C,1,6,1,2
684988,c1c(cc2c(c1)cc(c(=O)o2)c1nc(sc1)C)N(CC)CC,1,5,1,2
684989,c1(ccc2c(c1)cc(c(=O)o2)c1nc(sc1)C)OC,1,5,5,2
684990,c1(ccc2c(c1)cc(c(=O)o2)c1nc(sc1)C)[N+](=O)[O-],1,5,5,2
684991,c1(ccc2c(c1)cc(c(=O)o2)c1nc(sc1)c1ccccc1)OC,1,7,2,2
684992,c1(ccc2c(c1)cc(c(=O)o2)c1nc(sc1)c1ccccc1)[N+](=O)[O-],1,7,7,2
684993,c1ccc2c(c1)cc(c(=O)o2)c1nc(sc1)c1ccc(cc1)OC,1,7,2,2
684994,c12ccc3c(c1cccc2)cc(c(=O)o3)c1nc(sc1)c1ccc(cc1)OC,1,1,4,2
684995,c1(c(cc2c(c1)cc(c(=O)o2)c1nc(sc1)c1ccc(cc1)OC)O)CCCCCC,1,7,7,5
684996,c1c(cc2c(c1)cc(c(=O)o2)c1nc(sc1)c1ccc(cc1)N(C)C)N(CC)CC,1,7,1,2
684997,c12ccc3c(c1cccc2)cc(c(=O)o3)c1nc(sc1)c1ccc(cc1)N(C)C,1,1,3,2
684998,c1c(cc2c(c1)cc(c(=N)o2)C(=O)Nc1ccccc1)N(CC)CC,5,2,4,2
684999,c1c(cc2c(c1)cc(c(=N)o2)C(=O)Nc1c2c(ccc1)cccc2)N(CC)CC,5,3,4,2
685001,c1(ccc2c(c1)cc(c(=N)o2)C(=O)NCc1ccccc1)Cl,5,4,6,2
685002,c1(ccc2c(c1)cc(c(=N)o2)C(=O)Nc1ccccc1)OC,5,2,5,2
685003,c1(ccc2c(c1)cc(c(=N)o2)C(=O)Nc1ccccc1)Cl,5,2,5,2
685004,c1c(cc2c(c1)cc(c(=N)o2)C(=O)NCc1ccccc1)O,5,4,6,2
685005,c1c(cc2c(c1)cc(c(=N)o2)C(=O)NCc1ccccc1)N(CC)CC,5,4,5,5
685006,c1cc(c2c(c1)cc(c(=N)o2)C(=O)Nc1ccccc1)OC,5,2,7,2
685007,c1(ccc2c(c1)cc(c(=N)o2)C(=O)NCc1ccccc1)OC,5,4,6,2
685011,c12n3c(=O)oc2c(c(c(c1C(C=C3)c1ccccc1F)O)OC(C)C)OC(C)C,1,5,3,5
685012,c12n3c(=O)oc2c(c(c(c1C(C=C3)C)O)c1ccc(cc1)F)OC(C)C,1,6,6,5
685014,C1=CC(c2c(cccc2)n2c(ccc2C)C)c2c3n1c(=O)oc3c(c(c2O)OC(C)C)OC(C)C,1,7,6,5
685015,C1=CC(c2c(cccc2)n2c(ccc2C)C)c2c3n1c(=O)oc3c(c(c2OC)OC(C)C)OC(C)C,1,7,1,5
685016,C1=CC(c2c(cccc2)n2c(ccc2C)C)c2c3n1c(=O)[nH]nc3c(c(c2=O)OC(C)C)OC(C)C,1,1,2,5
685020,c1(c(c(c2n(c1=O)ccs2)OC(=O)C)N(CC)CC)c1c(c(c2n(c1=O)ccs2)OC(=O)C)N(CC)CC,1,2,2,7
685021,c1(c(c(c2n(c1=O)ccs2)OC(=O)C)N(CC)CC)C1=C(C(=O)C1=O)OC(C)C,1,3,7,7
685023,c1cccc(c1F)C(=O)C1=C(C(=O)C1=O)NCc1ccccc1,5,4,6,7
685035,c12c(=O)c3c(oc1cccc2)c1c(c(c3N2CCCCC2)OC)n(c2c1cccc2)C,1,5,3,7
685096,C1(C(C(OC1CO)n1ccc(nc1=O)NCCCCCCCCCCCCCCCCCC)O)O,4,1,5,2
685105,C1=C(C(=O)C=C(C1=O)CCc1ccc(cc1)C(=O)OC)Br,7,4,1,5
685106,c1c(c(cc(c1O)CCc1ccc(cc1)C(=O)OC(C)C)O)Br,7,1,6,7
685107,C1=C(C(=O)C=C(C1=O)CCc1ccc(cc1)C(=O)OC(C)C)Br,7,4,6,5
685109,N1(C(C1C(=O)c1ccccc1)c1ccccc1)S(=O)(=O)c1ccccc1,3,6,5,7
685112,S(CC(=O)Nc1c(n(n(c1=O)c1ccccc1)C)C)C(=S)N(C)C,5,7,4,3
685113,C1N(CCN(C1)Cc1ccccc1)C(=S)SCC(=O)Nc1c(n(n(c1=O)c1ccccc1)C)C,5,1,4,3
685115,C1CCN(C1(C(=O)OCC)C(=O)OCC)C(=O)[C@H](CNC(=O)OC(C)(C)C)NC(=O)OCc1ccccc1,3,2,6,1
685116,o1c(c(nc1Cc1ccccc1)C#N)N,2,3,4,3
685118,c12c(cccc1)C(=O)N(C2=O)CCc1nc(c(o1)N)C#N,2,4,5,3
685119,C(CCN1C(=O)c2c(cccc2)C1=O)c1nc(c(o1)N)C#N,2,3,2,3
685120,o1c(nc(c1N)C#N)c1ccc(cc1)C(=O)OC,2,4,5,5
685121,o1c(nc(c1N)C#N)CCCCCN1C(=O)c2c(cccc2)C1=O,2,5,6,3
685123,[C@H]([C@@H](S(=O)(*)C)C1=NO[C@H]([C@@H]1c1ccccc1)c1ccccc1)([C@H]1COC(O1)(C)C)O,3,6,3,7
685124,c1c(ccc(c1)/C=C/1\CNC/C(=C\c2ccc(cc2)Cl)/C1=O)Cl,1,7,1,1
685125,c1c(ccc(c1)/C=C/1\CNC/C(=C\c2ccc(cc2)[N+](=O)[O-])/C1=O)[N+](=O)[O-],1,7,4,4
685126,c1c(ccc(c1)/C=C/1\CNC/C(=C\c2ccc(cc2)F)/C1=O)F,1,7,5,1
685189,c1(=O)n(cc(c(=O)[nH]1)C)C1OC(/C(=C\C#N)/C1O[Si](C)(C)C(C)(C)C)CO[Si](C(C)(C)C)(C)C,4,7,4,3
685227,c1cc(cc2c1C(CN2S(=O)(=O)C)CCl)NCCN.Cl,5,2,2,5
685230,c1cc(cc2c1C(CN2S(=O)(=O)C)CCl)NO,5,2,5,5
685231,c1(c(cc2c(c1)[C@@H]1[C@@H](C/C/2=N\NS(=O)(=O)c2ccc(cc2)C)[C@H]2[C@](CC1)([C@H](CC2)O)C)O)OCC,6,1,3,5
685232,n1c(n(c(=O)[nH]1)/N=C\c1c(cccc1)O)c1ccc(cc1)C,2,6,3,5
685233,n1c(n(c(=O)[nH]1)/N=C\c1ccc(cc1)[N+](=O)[O-])c1ccc(cc1)C,2,6,3,1
685263,N(=C\c1ccccc1)\N=C\1/N/C(=C/c2ccc(cc2)C)/C(=O)N1,1,2,1,3
685264,N(=C\c1ccccc1)\N=C\1/N/C(=C/c2ccc(cc2)Cl)/C(=O)N1,1,2,6,3
685265,N(=C\C(O)C(O)C(C(CO)O)O)\N=C\1/N/C(=C/c2ccccc2)/C(=O)N1,1,3,6,3
685266,N(=C\C(O)C(O)C(C(CO)O)O)\N=C\1/N/C(=C/c2ccc(cc2)C)/C(=O)N1,1,3,3,3
685267,N(=C\C(O)C(O)C(C(CO)O)O)\N=C\1/N/C(=C/c2ccc(cc2)OC)/C(=O)N1,1,3,1,3
685268,N(=C\C(O)C(O)C(C(CO)O)O)\N=C\1/N/C(=C/c2ccc(cc2)Cl)/C(=O)N1,1,3,1,3
685271,N(=C\C(O)C(O)C(C(CO)O)O)\N=C\1/N/C(=C\c2ccc(cc2)OC)/C(=O)N1,1,5,7,3
685272,C(=N\N=C\1/N/C(=C\c2ccc(cc2)Cl)/C(=O)N1)\C(O)C(O)C(C(CO)O)O,1,5,6,3
685273,N(=C\C(C(O)C(C(CO)O)O)O)\N=C\1/N/C(=C/c2ccccc2)/C(=O)N1,1,3,6,3
685274,N(=C\C(C(O)C(C(CO)O)O)O)\N=C\1/N/C(=C/c2ccc(cc2)C)/C(=O)N1,1,3,7,3
685275,N(=C\C(C(O)C(C(CO)O)O)O)\N=C\1/N/C(=C/c2ccc(cc2)OC)/C(=O)N1,1,3,5,3
685276,N(=C\C(C(O)C(C(CO)O)O)O)\N=C\1/N/C(=C/c2ccc(cc2)Cl)/C(=O)N1,1,3,5,3
685277,N(=C\C(C(O)C(CO)O)O)\N=C\1/N/C(=C/c2ccccc2)/C(=O)N1,1,3,3,3
685278,N(=C\C(C(O)C(CO)O)O)\N=C\1/N/C(=C/c2ccc(cc2)C)/C(=O)N1,1,3,7,3
685279,N(=C\C(C(O)C(CO)O)O)\N=C\1/N/C(=C/c2ccc(cc2)OC)/C(=O)N1,1,3,4,3
685280,N(=C\C(C(O)C(CO)O)O)\N=C\1/N/C(=C/c2ccc(cc2)Cl)/C(=O)N1,1,3,1,3
685285,C(=N\c1ccc(cc1)OC)(/C(=N/c1ccc(cc1)OC)/C)\C,7,4,4,6
685288,C(=N\N=C(\C(=N\N=C\c1ccccn1)\C)/C)(/C(=N/N=C/c1ccccn1)/C)\C,5,5,7,3
685289,C(=N\N=C(\C(=N\N=C(\C(=N\N=C\c1ccccn1)\C)/C)\C)/C)(/C(=N/N=C/c1ccccn1)/C)\C,5,6,6,3
685290,C(=N\N=C(\C(=N\N=C(\C(=N\N=C(\C(=N/N=C/c1ccccn1)\C)/C)\C)/C)\C)/C)(/C(=N\N=C\c1ccccn1)/C)\C,5,7,6,3
685292,C(=N\N)(/C(=N/N=C(/C(=N/N=C(/C(=N/N)/C)\C)/C)\C)/C)\C,5,5,2,7
685293,C(=N\N)(/C(=N/N=C(/C(=N/N=C(/C(=N/N=C(/C(=N/N)/C)\C)/C)\C)/C)\C)/C)\C,5,5,3,7
685298,o1c(c(nc1C=C)C#N)N,2,5,2,3
685299,c1(c(oc(n1)/C=C/c1ccccc1)N)C#N,2,1,7,3
